brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,total_macronutrients,sugar_carb_ratio,saturated_fat_ratio,fiber_carb_ratio,protein_energy_pct,carb_energy_pct,fat_energy_pct,macronutrient_balance
"confipote, materne","France,La Réunion",350 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confiture de fruits allégée en sucres, Confitures de fraises, en:Shelf-stable jams","Peu ou pas de sucre, en:Sustainable, Peu de sucre, Pêche durable, Sans conservateurs, Allégé en sucre, Point Vert, Sans colorants, Sans arômes ajoutés, Nutriscore, Nutriscore C, Aquaculture responsable, Aquaculture responsable ASC, Pêche durable MSC, Eu-eco-label, Forest-stewardship-council-100-percent",d,a,4.0,163.0,0.5,0.1,38.0,31.112499999999997,1.0,0.6,0.04,0.016,39.1,0.81875,0.2,0.02631578947368421,1.4723926380368098,93.25153374233128,2.7607361963190185,25.733333333333334
Royco,"Belgique,France","76,5 g","meals, dried-products, dried-products-to-be-rehydrated, soups, dried-meals, dehydrated-soups, aliments-d'origine-végétale, aliments-et-boissons-à-base-de-végétaux, aliments-à-base-de-fruits-et-de-légumes, plats-préparés, plats-préparés-déshydratés, produits-déshydratés, produits-lyophilisés-à-reconstituer, soupe-aux-légumes-déshydratée, fr:soupes, soupes-de-légumes, soupes-déshydratées, en:vegetable-soups","Made in France, No colorings, en:no-preservatives",c,b,4.0,60.0,2.7,1.3,7.8,3.1,0.4,0.9,0.95,0.38,11.4,0.39743589743589747,0.48148148148148145,0.05128205128205129,6.000000000000001,52.0,40.5,2.351351351351351
Panzani,"Frankreich, Germany",200 g,"Condiments, Sauces, Sauces Pesto, Sauces Pesto Rosso, en:groceries, Pâtes au pesto, en:Cooking Sauces","Nutriscore,Fabriqué en Italie",e,d,4.0,276.0,23.0,3.6,12.0,9.0,1.7,4.5,2.3499999999999996,0.9400000000000001,39.5,0.75,0.1565217391304348,0.14166666666666666,6.521739130434782,17.391304347826086,75.0,0.6875
Andros,"France,Switzerland",1l,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits pur jus, Jus de pommes pur jus","Sans conservateurs, Sans sucre ajouté, Sans colorants",d,b,1.0,46.0,0.1,0.0,11.0,11.0,0.0,0.2,0.03,0.012,11.299999999999999,1.0,0.0,0.0,1.7391304347826086,95.65217391304348,1.956521739130435,10.18181818181818
Lindt,"France,Italie,Espagne,Suisse",100 g,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, en:extra-fine-dark-chocolates","GOST,Fabriqué en France,Triman",e,e,4.0,531.0,32.0,14.55,51.0,31.112499999999997,2.9,6.0,0.09,0.036,89.0,0.6100490196078431,0.4546875,0.056862745098039215,4.519774011299435,38.4180790960452,54.23728813559322,1.7272727272727273
"Famille Michaud, Lune de Miel","France, Suisse",250 g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Produits de la ruche, Édulcorants, Préparations à base de miel, Préparations à base de miel et gelée royale","Point Vert, Fabriqué en France",e,unknown,3.0,332.0,0.0,0.0,82.0,31.112499999999997,2.9,0.7,0.1,0.04,82.7,0.37942073170731705,0.0,0.03536585365853658,0.8433734939759037,98.79518072289156,0.0,82.7
Miel l'Apiculteur,"Belgium,France",500 g,"Breakfasts,Spreads,Sweet spreads,Bee products,Farming products,Sweeteners,Honeys,Mountain products,Flower honeys,Honeys from the mountains","Vegetarian, Vegan",d,a-plus,2.0,302.0,0.0,0.0,75.1,31.112499999999997,2.9,0.38,0.0,0.0,75.47999999999999,0.4142809587217044,0.0,0.03861517976031958,0.5033112582781457,99.47019867549668,0.0,75.47999999999999
Président,"Belgium, Estonia, France, Italy, en:romania",250 g,"Produits laitiers, Matières grasses, Produits à tartiner, Matières grasses à tartiner, Matières grasses animales, Matière grasse laitière, en:dairy-spread, Beurres, Beurres demi-sel, Beurres pasteurisés",fr:triman,e,d,2.0,727.0,52.0,14.55,1.0,1.0,2.9,0.7,2.3499999999999996,0.9400000000000001,53.7,1.0,0.2798076923076923,1.0,0.38514442916093533,0.5502063273727648,64.37414030261348,0.03207547169811321
Céréal Bio,France,200 g,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Meat alternatives,Tofu,Smoked tofu","Organic,Vegetarian,EU Organic,No preservatives,Non-EU Agriculture,Vegan,EU Agriculture,EU/non-EU Agriculture,FR-BIO-01,Made in France,No colorings,Nutriscore,Nutriscore Grade A,AB Agriculture Biologique",a,a-plus,3.0,164.0,10.0,1.7,1.0,0.8,3.2,16.0,0.52,0.208,27.0,0.8,0.16999999999999998,1.0,39.02439024390244,2.4390243902439024,54.87804878048781,1.5454545454545454
Gerblé,"Francia,Suiza",140 g,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Biscuits, Génoises fourrées aux fruits et nappées de chocolat","Low or no sugar, No colorings, No sugar, Nutriscore, Nutriscore Grade B, Rainforest Alliance, en:no-palm-oil",c,b,4.0,295.0,7.6,4.2,66.0,0.0,4.7,4.6,0.24,0.096,78.19999999999999,0.0,0.5526315789473685,0.07121212121212121,6.23728813559322,89.49152542372882,23.1864406779661,8.209302325581396
Céréal Bio,France,200g,"Meat alternatives, Vegetarian patties, Seitan patties, en:meat-analogues","Organic,Vegetarian,EU Organic,No preservatives,Non-EU Agriculture,Source of fibre,Source of proteins,Vegan,Cooked in France,EU Agriculture,EU/non-EU Agriculture,FR-BIO-01,Green Dot,High fibres,High proteins,Made in France,No colorings,No dyes or preservatives,Nutriscore,Nutriscore Grade A,AB Agriculture Biologique",a,a-plus,4.0,208.0,8.0,0.9,19.0,3.5,4.1,13.0,0.0025,0.001,40.0,0.18421052631578946,0.1125,0.2157894736842105,25.0,36.53846153846153,34.61538461538461,3.5555555555555554
St Michel,France,300 g,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Madeleines, Madeleines natures","Peu ou pas de sel, Plein air, Œufs de poules élevées en plein air, Sans sel ajouté",e,c,4.0,437.0,23.0,14.0,56.0,28.0,1.3,6.0,0.47,0.188,85.0,0.5,0.6086956521739131,0.023214285714285715,5.491990846681922,51.25858123569794,47.368421052631575,2.5833333333333335
Tanoshi,France,200 ml,"Condiments, Sauces, Sauces au soja, en:groceries",Sans additifs,e,a,3.0,61.0,0.5,0.1,6.5,1.1,0.0,8.8,2.3499999999999996,0.9400000000000001,15.8,0.16923076923076924,0.2,0.0,57.70491803278689,42.62295081967213,7.377049180327869,10.200000000000001
Le Ster,"France,en:france",25 g,"Snacks, Desserts, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Madeleines",Sans conservateurs,d,b,4.0,380.0,13.0,1.3,63.0,30.0,2.9,5.7,0.9,0.36,81.7,0.47619047619047616,0.1,0.04603174603174603,6.000000000000001,66.3157894736842,30.789473684210527,4.9071428571428575
Bouton d'or,France,370 g,"Condiments, Sauces, Moutardes, Moutardes de Dijon, en:groceries, Autres produits","Point Vert, Nutriscore, Nutriscore C",e,c,3.0,149.0,11.8,0.8,2.6,2.2,2.3,7.1,2.3499999999999996,0.9400000000000001,21.5,0.8461538461538461,0.06779661016949153,0.8846153846153845,19.06040268456376,6.979865771812081,71.2751677852349,0.7578124999999999
"Intermarché, Ivoria","France, en:belgium",750 g,"Petit-déjeuners, Produits à tartiner, Produits à tartiner sucrés, Pâtes à tartiner, Pâtes à tartiner aux noisettes, Pâtes à tartiner au chocolat, Pâtes à tartiner aux noisettes et au cacao","Fair trade, Distributor labels, Fairtrade International, Green Dot, Max Havelaar, fr:Sélection Intermarché, en:no-palm-oil",e,c,4.0,529.0,34.0,5.8,53.0,31.112499999999997,2.9,6.4,0.12,0.048,93.4,0.5870283018867924,0.17058823529411765,0.05471698113207547,4.839319470699433,40.07561436672968,57.84499054820416,1.697142857142857
"Chabrior, Intermarché",France,500 g e,"Snacks,Snacks sucrés,en:Sweet pastries and pies,Viennoiseries,Brioches,Brioches tranchées","Distributor labels, New recipe, Nutriscore, fr:Sélection Intermarché, Triman, fr:Labels-von-distributoren, en:nutriscore-grade-c",d,c,4.0,325.0,9.1,3.7,50.6,11.2,2.8,8.7,0.89,0.356,68.4,0.22134387351778653,0.40659340659340665,0.05533596837944663,10.707692307692307,62.276923076923076,25.199999999999996,5.871287128712871
"Les Mousquetaires, Páturages, Sélection des Mousquetaires","France, en:belgium",150 g,"Dairies, Fermented foods, Fermented milk products, Spreads, Cheeses, Salted spreads, Cow cheeses, Fresh foods, French cheeses, Pasteurized cheeses, Cheese spreads, Cream cheeses, Industrial cheese, Fromage ou specialite fromagere non affine, Nature","Distributor labels, French milk, fr:Sélection Intermarché, en:nutriscore",d,c,3.0,209.0,20.0,14.0,4.4,4.0,0.5,6.3,0.99,0.396,30.7,0.9090909090909091,0.7,0.11363636363636363,12.057416267942584,8.421052631578949,86.1244019138756,0.5095238095238095
Bouton d'or,France,200 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Légumineuses,Fruits à coques et dérivés,Fruits à coques,Fruits à coque grillés,Cacahuètes,Cacahuètes grillées, Graines","Peu ou pas de sel,Sans sel ajouté,Nutriscore,Expérimentation Nutriscore,Expérimentation Nutriscore A,Nutriscore A,Triman",a,d,3.0,628.0,51.0,6.8,11.0,5.9,7.0,20.75,0.01,0.004,82.75,0.5363636363636364,0.13333333333333333,0.6363636363636364,13.21656050955414,7.006369426751593,73.08917197452229,0.6105769230769231
U,France,250 g,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Boissons à base de végétaux,Préparations pour boissons,Boissons instantanées,Chicorée et café en poudre soluble,Chicorée et café en poudre","Vegetarian, Vegan",unknown,f,1.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
U,France,265 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Légumineuses et dérivés,Conserves,Légumineuses,Graines,Légumes et dérivés,Aliments à base de plantes en conserve,Graines de légumineuses,Légumes en conserve,Légumineuses sèches,Pois chiches,Légumineuses en conserve,Pois chiches en conserve","Nutriscore,Nutriscore A,Transformé en France,Triman",a,b,3.0,122.0,2.7,0.3,15.0,0.5,5.5,6.7,0.41,0.164,24.4,0.03333333333333333,0.1111111111111111,0.36666666666666664,21.9672131147541,49.18032786885246,19.918032786885245,5.864864864864864
Pasquier,France,270 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains spéciaux,Pains Bretzels","No preservatives, Made in France, No palm oil, en:nutriscore-grade-c",c,unknown,4.0,338.0,11.0,1.0,49.0,10.0,5.7,7.7,1.6,0.64,67.7,0.20408163265306123,0.09090909090909091,0.1163265306122449,9.112426035502958,57.98816568047337,29.289940828402365,4.7250000000000005
Soy,Frankrijk,250 g,"Plantaardige levensmiddelen en dranken,Plantaardige levensmiddelen,Bonen- en afgeleide producten,Vleesvervangers,Tofu,Tofu natuur","Commerce équitable, Bio, Végétarien, Ecocert, Bio européen, Sans OGM, Source de fibres alimentaires, Source de protéines, Végétalien, Agriculture UE, FR-BIO-01, Agriculture France, Riche en protéines, Nutriscore, Nutriscore A, AB Agriculture Biologique, Biopartenaire, Triman, Organic-fair-trade, en:french-soy-without-gmos",a,a-plus,3.0,145.0,9.0,1.5,1.0,0.8,2.5,14.0,0.01,0.004,24.0,0.8,0.16666666666666666,1.0,38.62068965517241,2.7586206896551726,55.86206896551724,1.5
MÉO,"France, en:morocco",250g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Café Arabica,Cafés moulus,Café Arabica moulu,Café","Commerce équitable,Bio,Bio européen,Fairtrade International,Agriculture non UE,FR-BIO-01,Max Havelaar,AB Agriculture Biologique,Max Havelaar France",unknown,e,1.0,280.0,7.02,1.5,18.0,4.2,2.9,6.2,0.39,0.156,31.22,0.23333333333333334,0.2136752136752137,0.1611111111111111,8.857142857142858,25.71428571428571,22.564285714285713,3.0174563591022445
Carrefour Classic',"France, en:belgium",150 g,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de chèvre, Fromages pasteurisés","Green Dot, Made in France, Nutriscore, en:nutriscore-grade-c",d,e,4.0,172.0,14.0,10.0,3.0,3.0,0.0,9.5,1.0,0.4,26.5,1.0,0.7142857142857143,0.0,22.093023255813954,6.976744186046512,73.25581395348837,0.8333333333333334
"Carrefour BIO, Carrefour","France, Italy, Spain, en:belgium",360 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Petit-déjeuners, Produits à tartiner, Fruits et produits dérivés, Pâtes à tartiner végétales, Produits à tartiner sucrés, Confitures et marmelades, Confitures, Confitures de fruits rouges, Confitures de fraises","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Fabriqué en France, Nutriscore, AB Agriculture Biologique",d,a-plus,4.0,242.0,0.0,0.0,58.0,31.112499999999997,2.4,0.0,0.0,0.0,58.0,0.5364224137931034,0.0,0.041379310344827586,0.0,95.86776859504133,0.0,58.0
Pierre Martinet,"France,en:france",300 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Snacks salés, Amuse-gueules, Plats préparés, Frais, Salades composées, Légumes préparés, Plats préparés frais, Plats à base de lentilles, Entrées froides, Salades de lentilles, en:salads","Point Vert, Nutriscore, Nutriscore A",a,unknown,4.0,122.0,4.2,0.3,12.0,1.2,5.4,6.4,0.78,0.312,22.6,0.09999999999999999,0.07142857142857142,0.45,20.983606557377048,39.34426229508197,30.98360655737705,3.538461538461538
maison tino,France,800 g,"Plats préparés, Plats préparés au poisson, Brandades de morue, Brandades de morue parmentière, en:preparations-made-from-fish-meat, Plats frais","Sans conservateurs, Triman, Cabillaud-sauvage",b,f,4.0,152.0,8.7,1.2,10.0,0.6,0.0,7.7,0.74,0.296,26.4,0.06,0.13793103448275862,0.0,20.263157894736842,26.31578947368421,51.513157894736835,1.824742268041237
Daunat,France,230 g,"Sandwichs, Sandwichs à la volaille, Sandwichs au poulet, Sandwichs aux crudités","Green Dot, Made in France, No additives, Nutriscore, Nutriscore Grade A, Triman, en:source-of-proteins",c,d,4.0,223.0,8.7,0.957,26.1,3.3,2.9,8.26,1.1,0.44,43.059999999999995,0.1264367816091954,0.11,0.1111111111111111,14.816143497757848,46.81614349775785,35.11210762331839,3.5422680412371137
"Nestlé,Fitness","Belgium,Czech Republic,France,Germany,Italy,Luxembourg,Morocco,Portugal,Réunion,Spain,Switzerland,Tunisia",375 g,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Extruded cereals,Cereal flakes with chocolate","No artificial flavors, Source of fibre, Green Dot, Made in France, No artificial colors, No artificial colours or flavours, Nutriscore, Nutriscore Grade C, Triman, en:rainforest-alliance",c,d,4.0,396.0,7.2,4.0,69.5,17.5,9.05,8.6,0.49,0.196,85.3,0.2517985611510791,0.5555555555555556,0.1302158273381295,8.686868686868685,70.2020202020202,16.363636363636363,9.52439024390244
Nature De France,France,200 g,"Viandes et dérivés,Préparations de viande,Poulet et dérivés,Préparations au poulet,Dinde et dérivés,Produits panés,Préparations à la dinde,Cordons bleus","Sans antibiotique,Bio,Bio européen,Viande Française,Sans OGM,Agriculture non UE,Agriculture UE,Agriculture UE/Non UE,FR-BIO-01,Volaille Française,Point Vert,Sans colorants,AB Agriculture Biologique,Poulets élevés sans antibiotique,Sans nitrite de sodium",c,c,3.0,233.0,13.0,3.1,14.0,0.6,2.2,14.0,1.0,0.4,41.0,0.04285714285714286,0.23846153846153847,0.15714285714285717,24.034334763948497,24.034334763948497,50.21459227467812,2.0
Créaline,"France,Switzerland",400 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Plats préparés, Légumes préparés, Purées, Purées de légumes, Purées de brocolis, Purée de légumes mélangés","Sans arômes artificiels, Sans conservateurs, Fabriqué en France, Sans additifs",b,a,3.0,48.0,2.6,1.6,3.2,1.5,1.2,2.3,0.675,0.27,8.100000000000001,0.46875,0.6153846153846154,0.37499999999999994,19.166666666666664,26.666666666666668,48.75000000000001,1.5277777777777777
lactel,France,50 cl,"Dairies, Milks, Homogenized milks, Semi-skimmed milks, UHT Milks, Cow milks, en:organic-semi-skimmed-milks","Bio,Bio européen,Agriculture UE,Agriculture France,Lait Français,AB Agriculture Biologique,Garantie IPLC,Origine France,Lait-bio-francais,Mis-en-bouteille-en-france,Triman",b,b,1.0,46.0,1.5,1.0,4.8,4.8,0.0,3.2,0.1,0.04,9.5,1.0,0.6666666666666666,0.0,27.82608695652174,41.73913043478261,29.347826086956523,3.2
Classic',"Belgium,France,Italy,Mexico,Spain",220 g,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Italian cheeses, Stretched-curd cheeses, Mozzarella, Cow mozzarella, en:pasteurized-cheeses","Green Dot,Made in Italy,Nutriscore,Nutriscore Grade C",c,c,3.0,235.0,18.0,12.0,1.3,0.8,0.0,17.0,0.7,0.28,36.3,0.6153846153846154,0.6666666666666666,0.0,28.936170212765955,2.2127659574468086,68.93617021276596,0.9631578947368421
"Carrefour,Carrefour Extra","France,Italy,Spain,Kenya",200 g,"Fermented foods,Fermented milk products,Cheeses,Pasteurised products,Goat cheeses,Greek cheeses,Pasteurized cheeses,Sheep's-milk cheeses,Feta,Feta blocs,Dairy","Vegetarian,Certified by Agrocert,Green Dot,Made in Greece,Nutriscore,Nutriscore Grade D,PDO,Triman",d,d,3.0,276.0,23.0,14.55,0.7,0.7,2.9,17.0,2.2,0.88,40.7,1.0,0.6326086956521739,1.0,24.637681159420293,1.0144927536231882,75.0,0.7374999999999999
Carrefour,"Belgium,France,Italy,Morocco,Spain",500 g,"Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Canned foods,Condiments,Vegetables based foods,Canned plant-based foods,Vegetable-based foods and beverages,Vegetables,Canned vegetables,Cooking helpers,Sauces,Tomatoes and their products,Tomato purées,Groceries","No gluten,Distributor labels,Carrefour Quality,FSC,FSC Mix,Green Dot,Made in Italy,No lactose,Nutriscore,Nutriscore Grade A,Triman,fr:Eco-Emballages,fr:Tetra Brick,fr:Tomates cultivées en Italie",a,a-plus,1.0,23.0,0.0,1.5,3.5,3.5,1.3,1.2,0.03,0.012,4.7,1.0,0.0,0.37142857142857144,20.869565217391305,60.86956521739131,0.0,4.7
Carrefour Sensation,"France,Italie,Espagne",370 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains plats,Pains blancs,Pains de blé,Tortillas de blé","Labels de distributeurs,Qualité Carrefour,Fabriqué en Belgique,Nutriscore,Nutriscore B",c,a,4.0,332.0,8.0,0.9,54.0,1.3,3.0,9.3,1.3,0.52,71.3,0.024074074074074074,0.1125,0.05555555555555555,11.204819277108435,65.06024096385542,21.686746987951807,7.033333333333333
"Carrefour BIO, Carrefour","Belgique,France, en:guadeloupe, en:martinique, Italie, Pologne, Roumanie, Espagne",1 l,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Boissons sans sucre ajouté, Laits d'amande","Organic, Vegetarian, EU Organic, Non-EU Agriculture, Vegan, EU Agriculture, EU/non-EU Agriculture, FR-BIO-01, FSC, FSC Mix, Green Dot, IT-BIO-006, Made in France, Made in Italy, Nutriscore, Nutriscore Grade A, AB Agriculture Biologique, en:european-vegetarian-union-vegan",c,a,4.0,63.0,4.1,0.4,4.9,4.2,2.9,1.7,0.02,0.008,10.7,0.8571428571428571,0.09756097560975611,0.5918367346938775,10.793650793650793,31.11111111111111,58.57142857142858,1.2941176470588238
Carrefour,"France, Italy, Spain, en:morocco",1L,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus d'orange, Jus de fruits pur jus, Jus d'orange pur jus","en:FSC, FSC Mix, Point Vert, Fabriqué en France, Sans sucre ajouté, Nutriscore, Nutriscore C, Conditionné en France, Triman, 100 % Pur Fruit Pressé, Eco-Emballages, Sans Pulpe",c,c,1.0,39.0,0.0,0.0,9.4,8.7,0.5,0.5,0.01,0.004,9.9,0.9255319148936169,0.0,0.05319148936170213,5.128205128205128,96.41025641025641,0.0,9.9
Carrefour,"Belgium,France,Italy",250 g,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Italian cheeses,Pasteurized cheeses,Ricotta","Green Dot,Nutriscore,Nutriscore Grade C",c,d,4.0,148.0,12.0,8.1,3.4,3.4,0.0,7.3,0.3,0.12,22.7,1.0,0.6749999999999999,0.0,19.729729729729726,9.189189189189188,72.97297297297297,0.823076923076923
Epi d'Or,France,330 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains plats, Pains blancs, Pains de blé, Tortillas de blé","Nutriscore, Nutriscore B",c,a,4.0,328.0,7.3,0.9,55.0,3.2,2.3,9.4,0.9,0.36,71.7,0.05818181818181818,0.12328767123287672,0.04181818181818182,11.463414634146343,67.07317073170732,20.03048780487805,7.759036144578313
"Bio Village, Marque Repère",France,650 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Conserves,Plats préparés,Légumes préparés,Plats préparés en conserve,Plats préparés d'origine végétale,Ratatouilles","Bio, Bio européen, Agriculture non UE, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Point Vert, Fabriqué en France, Nouvelle recette, Nutriscore, Nutriscore A, AB Agriculture Biologique, Triman",a,a-plus,3.0,71.0,4.2,0.6,6.0,4.2,2.2,1.2,0.6,0.24,11.399999999999999,0.7000000000000001,0.14285714285714285,0.3666666666666667,6.760563380281689,33.80281690140845,53.23943661971832,1.3846153846153846
"Bio Village, Marque Repère","France,La Réunion",250 g (x12),"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains grillés, Pains complets","Bio, Bio européen, Agriculture non UE, Source de fibres alimentaires, Agriculture UE, Agriculture UE/Non UE, FR-BIO-01, Point Vert, Riche en fibres, Fabriqué en France, AB Agriculture Biologique, Triman",c,a-plus,4.0,384.0,4.2,0.5,72.0,4.4,7.2,11.0,1.4,0.56,87.2,0.061111111111111116,0.11904761904761904,0.1,11.458333333333332,75.0,9.843750000000002,15.961538461538462
l'Atelier Poisson,"France,La Réunion",250 g,"Produits de la mer, Poissons et dérivés, Poissons, Plats préparés, Poissons maigres, Préparations de poisson, Plats préparés au poisson, Produits panés, Poissons panés, Colins, Lieu d'Alaska cru, Poissons panés de merlu blanc","en:Sustainable, Pêche durable, Sans conservateurs, Sans colorants, Sans huile de palme, Nutriscore, Nutriscore B, Pêche durable MSC",b,f,3.0,224.0,11.0,0.8,18.6,0.6,0.6,13.0,1.18,0.472,42.6,0.03225806451612903,0.07272727272727274,0.03225806451612903,23.214285714285715,33.214285714285715,44.19642857142857,2.6333333333333333
Tipiak,"France,Switzerland",330 g (2 x 165 g),"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Céréales en grains,Semoules de céréales,Semoules de blé,Semoules de blé dur","Vegetarian, Vegan",b,b,1.0,348.0,1.5,0.2,71.0,3.5,4.8,11.0,0.0,0.0,83.5,0.04929577464788732,0.13333333333333333,0.0676056338028169,12.643678160919542,81.60919540229885,3.8793103448275863,32.8
Bonne maman,France,160 g (2 * 80g),"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Gâteaux au chocolat","Point Vert, Tidy man, Triman",e,d,4.0,439.0,28.0,14.55,40.0,30.0,3.2,6.3,0.08,0.032,74.3,0.75,0.5196428571428572,0.08,5.740318906605922,36.44646924829157,57.40318906605923,1.596551724137931
Casa azzurra,France,200 g,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages italiens, Fromages râpés, Parmigiano Reggiano","Made in Italy, PDO, Triman, en:green-dot",d,d,3.0,402.0,30.0,14.55,0.0,0.0,0.0,20.75,1.6,0.64,50.75,0.0,0.48500000000000004,0.0,20.64676616915423,0.0,67.16417910447761,0.6693548387096774
Florelli,France,270 g e / 140 g e égoutté,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Snacks, Snacks salés, Légumes et dérivés, Amuse-gueules, Produits déshydratés, Aliments à base de plantes séchées, Tomates et dérivés, Légumes séchés, Tomates séchées, Tomates séchées à l'huile","Point Vert, Fabriqué en Italie",d,f,3.0,178.0,11.6,1.4,11.4,5.6,6.9,3.6,2.3499999999999996,0.9400000000000001,26.6,0.49122807017543857,0.12068965517241378,0.6052631578947368,8.089887640449438,25.617977528089884,58.651685393258425,1.1904761904761905
Toscoro,France,"0,5 L","Condiments,Vinegars,Balsamic vinegars,Balsamic vinegars of Modena","PGI,Triman",not-applicable,a,2.0,102.0,0.0,0.0,20.0,19.0,0.0,1.1,0.05,0.02,21.1,0.95,0.0,0.0,4.313725490196079,78.43137254901961,0.0,21.1
Michel et Augustin,France,100 g,"snacks, salty-snacks, sweet-snacks, appetizers, biscuits-and-cakes, biscuits, da:crackers, shortbread-cookies, apéritif, biscuits-apéritifs, sables-sales, snacks-salés",Points Orange,e,b,4.0,508.0,28.0,14.55,51.0,3.0,8.0,9.0,1.8,0.72,88.0,0.058823529411764705,0.5196428571428572,0.1568627450980392,7.086614173228346,40.15748031496063,49.60629921259843,2.0689655172413794
Maretti,"Bulgarien, Marokko, Serbien, Germany",1pcs,"закуски, солени-закуски, предястия, da:crackers","Без глутен, Вегетарианско, Без ГМО, Без консерванти, Без изкуствени оцветители, Без палмово масло, Със слънчогледово олио, en:Verified",e,b,4.0,447.0,14.0,1.2,70.0,4.7,3.0,8.8,2.3499999999999996,0.9400000000000001,92.8,0.06714285714285714,0.08571428571428572,0.04285714285714286,7.874720357941835,62.639821029082775,28.187919463087248,5.253333333333333
"Capri-Sonne, Capri-Sun","France, Germany, en:switzerland",200ml,"Getränke und Getränkezubereitungen, Getränke, Gezuckerte Getränke, en:Fruchsäfte, en:Fruchtgetränke, en:Getränke, en:Gezuckerte Getränke, en:Pflanzliche Getränke, en:Pflanzliche Lebensmittel und Getränke, en:Säfte und Nektare","vegetarisch, vegan, de:ohne-konservierungsstoffe, nl:vegetarisch, en:verified",d,unknown,4.0,31.0,0.5,0.1,7.3,7.3,2.9,0.5,0.01,0.004,8.3,1.0,0.2,0.3972602739726027,6.451612903225806,94.19354838709677,14.516129032258066,5.2
BRESSO,"Österreich,Deutschland",150g,"Milchprodukte,Fermentierte Lebensmittel,Fermentierte Milch,Käse,Brotaufstriche,Gesalzene Aufstriche,Kuhmilchkäse,Streichkäse,en:Cream cheeses","Gentechnikfrei,Ohne Gentechnik,Natürliche Aromen",d,d,4.0,235.0,21.0,14.0,4.4,2.8,2.9,7.2,1.08,0.432,32.6,0.6363636363636362,0.6666666666666666,0.6590909090909091,12.25531914893617,7.48936170212766,80.42553191489363,0.5272727272727273
